f1,f2,f3,f4,f5,f6,f7,f8,f9,resp
  0.36214302,  0.27438584,  0.34270295,  0.34506354,  0.53650342,  0.26431175,  0.36377103,  0.36621438,  0.45719323, -0.00376554
  0.12902195,  0.11863732,  0.11916717,  0.13009843,  0.14333048,  0.11087203,  0.12002345,  0.13149327,  0.14584871,  0.00013462
  0.18320303,  0.16531207,  0.18826616,  0.19484556,  0.19494215,  0.16620699,  0.17566122,  0.19902716,  0.21461945,  0.00025598
  0.18950240,  0.16299339,  0.16503110,  0.19633486,  0.20638485,  0.14513512,  0.16838716,  0.17451529,  0.20812521, -0.00077723
  0.27323830,  0.22009672,  0.29722699,  0.31786264,  0.33437894,  0.23359770,  0.26211804,  0.32563447,  0.42684405,  0.00064952
  0.23410026,  0.19390773,  0.20480195,  0.22161785,  0.27242901,  0.17345172,  0.19533860,  0.22261006,  0.24478869, -0.00164918
  0.29731899,  0.23459447,  0.23634320,  0.34395749,  0.34457165,  0.19450651,  0.25990160,  0.26220719,  0.36795806, -0.00476574
  0.10446754,  0.09517213,  0.09922954,  0.10757826,  0.11440577,  0.09097735,  0.10248785,  0.10338409,  0.11873956,  0.00006487
  0.14185695,  0.12560990,  0.13824689,  0.15166093,  0.15167593,  0.12234652,  0.13372223,  0.14611095,  0.16542376,  0.00011307
  0.13047371,  0.11601608,  0.11910156,  0.13500675,  0.13547536,  0.10686182,  0.11998284,  0.12258861,  0.13817772, -0.00018297
  0.35537941,  0.27400856,  0.31671909,  0.32537922,  0.51521083,  0.26100318,  0.27969431,  0.35746905,  0.42757298, -0.00660802
  0.14307191,  0.12679497,  0.13116134,  0.14137881,  0.15792192,  0.11784900,  0.12917902,  0.13881139,  0.15337099, -0.00033361
  0.17195997,  0.14932443,  0.14958733,  0.18001661,  0.18058280,  0.13184526,  0.15500821,  0.15636265,  0.18448741, -0.00043618
  0.32017581,  0.24684209,  0.28461859,  0.33527424,  0.45987351,  0.22713552,  0.27867915,  0.32161828,  0.47095991, -0.00451773
  0.27963088,  0.22650303,  0.24328811,  0.32808937,  0.35456982,  0.19961152,  0.27029591,  0.27356121,  0.40214844, -0.00399149
  0.10652805,  0.09990030,  0.10189932,  0.11133365,  0.11825694,  0.09613833,  0.10555273,  0.11029113,  0.12403616, -0.00006722
  0.17182004,  0.14823081,  0.15321087,  0.15861711,  0.18409463,  0.13391298,  0.13875699,  0.16117067,  0.17024392,  0.00017520
  0.15852081,  0.14156909,  0.16204540,  0.17350132,  0.17926416,  0.14330618,  0.15308103,  0.18218776,  0.19624297, -0.00037061
  0.37165478,  0.29732031,  0.32847853,  0.35080383,  0.57811188,  0.27031966,  0.29112853,  0.40675622,  0.51406587, -0.00446143
  0.15656183,  0.14405963,  0.15034653,  0.16653488,  0.17772703,  0.13834050,  0.16270684,  0.16356889,  0.19070049,  0.00034316
  0.19767014,  0.16940249,  0.18594588,  0.18968094,  0.23451575,  0.16417129,  0.18013896,  0.19755209,  0.21295644, -0.00140983
  0.24181130,  0.23556554,  0.25855333,  0.26454565,  0.27998358,  0.24688274,  0.27425685,  0.27604094,  0.31624513, -0.00024866
  0.13762634,  0.12363282,  0.12706685,  0.13743878,  0.15178351,  0.11489541,  0.12587184,  0.13417695,  0.15224086, -0.00016607
  0.34145612,  0.27700724,  0.27997809,  0.29272942,  0.50423456,  0.24258703,  0.24897429,  0.37206866,  0.37456340, -0.00763342
  0.33980399,  0.25693869,  0.34633402,  0.36079930,  0.43912055,  0.26456692,  0.31191263,  0.41049167,  0.44339036,  0.00063757
  0.13521244,  0.12291489,  0.12481370,  0.14179777,  0.15062666,  0.11474305,  0.12742866,  0.13876500,  0.15762267, -0.00012259
  0.19458713,  0.16824744,  0.17604050,  0.18647598,  0.23389143,  0.15517310,  0.16605089,  0.19605244,  0.22000138, -0.00135493
  0.33303005,  0.28895704,  0.30724760,  0.34183885,  0.44776467,  0.29079844,  0.29985448,  0.35771597,  0.42712427, -0.00449500
  0.21241768,  0.18939835,  0.20676301,  0.23085827,  0.23458347,  0.18842821,  0.20181602,  0.21722149,  0.25182529, -0.00152007
  0.37196832,  0.29011845,  0.32382140,  0.33590920,  0.57083230,  0.26029228,  0.30066932,  0.39992002,  0.44670018, -0.00614543
  0.17899975,  0.16631754,  0.16665486,  0.17001959,  0.21498816,  0.15582431,  0.15662308,  0.19599066,  0.20091949, -0.00113825
  0.14025190,  0.12612346,  0.12878720,  0.13627229,  0.13802390,  0.11635374,  0.12409870,  0.12557692,  0.13623069,  0.00045836
  0.14260083,  0.12820966,  0.14107558,  0.14499745,  0.15942779,  0.12761852,  0.14224104,  0.14547306,  0.16016306, -0.00019014
  0.19536283,  0.17183527,  0.17231495,  0.18788598,  0.22850113,  0.15282054,  0.16569333,  0.19737499,  0.21277850, -0.00120175
  0.15869318,  0.15215202,  0.15986336,  0.17586620,  0.18119599,  0.15626812,  0.16757355,  0.18316954,  0.20069319,  0.00026171
  0.37300712,  0.30597929,  0.31110411,  0.34898325,  0.51821124,  0.27474497,  0.31546995,  0.37993993,  0.39922152, -0.00256618
  0.24957142,  0.22586660,  0.22873057,  0.24773582,  0.31738999,  0.20231558,  0.22454965,  0.28342719,  0.30133470, -0.00353828
  0.26586157,  0.21708168,  0.23556094,  0.26640062,  0.35282640,  0.19398142,  0.23594226,  0.27046991,  0.34210888, -0.00383814
  0.21991995,  0.18325285,  0.19902636,  0.21223627,  0.24201654,  0.16807268,  0.19846818,  0.20065361,  0.22730558, -0.00018156
  0.12746332,  0.11521272,  0.12219589,  0.13443276,  0.14509555,  0.11038806,  0.12840864,  0.12933505,  0.15379576, -0.00017327
  0.16269866,  0.15350862,  0.17651790,  0.17840398,  0.18942045,  0.16662110,  0.16772175,  0.20804052,  0.21063651,  0.00069535
  0.18302622,  0.15660770,  0.17380979,  0.18292789,  0.22185552,  0.14956107,  0.17275848,  0.18424207,  0.22046497, -0.00105831
  0.34872221,  0.28420330,  0.29921620,  0.33645055,  0.50540505,  0.27504725,  0.28029577,  0.37330845,  0.41782526, -0.00683666
  0.20020593,  0.17971897,  0.18769491,  0.19974090,  0.23615271,  0.17229960,  0.18249481,  0.20481227,  0.23205103, -0.00145670
  0.36474732,  0.29498525,  0.31670315,  0.34697753,  0.53117154,  0.27761822,  0.29348613,  0.40793233,  0.42120302, -0.00655084
  0.32864521,  0.28180088,  0.28519556,  0.34509438,  0.43712732,  0.28746792,  0.32220201,  0.34090599,  0.36739879, -0.00507192
  0.12198805,  0.11349093,  0.11972468,  0.12341692,  0.12483773,  0.11235771,  0.11391753,  0.12334920,  0.12755901,  0.00021103
  0.13911826,  0.13862095,  0.14368334,  0.14600143,  0.14913269,  0.14372549,  0.14608476,  0.15333907,  0.15682749,  0.00010888
  0.16143022,  0.14404004,  0.15297460,  0.16761026,  0.17285135,  0.13846710,  0.14752842,  0.16120457,  0.17666162, -0.00053085
  0.23960360,  0.24874081,  0.24901366,  0.25855333,  0.29607321,  0.25434510,  0.25683192,  0.30921689,  0.33521018,  0.00015807
  0.21216841,  0.18677729,  0.19139467,  0.21191388,  0.24784916,  0.16819675,  0.18941909,  0.21566705,  0.23826617, -0.00169467
  0.21840256,  0.19335127,  0.19963104,  0.24006993,  0.24858629,  0.18250939,  0.20668041,  0.22144985,  0.26488972, -0.00174649
  0.11005116,  0.10420081,  0.10846051,  0.11548868,  0.11605107,  0.10228479,  0.10988308,  0.11515016,  0.12258465,  0.00016139
  0.13644787,  0.13801600,  0.13836818,  0.14532581,  0.14611936,  0.13936595,  0.14543565,  0.15020960,  0.15567621,  0.00003349
  0.13415702,  0.12340817,  0.13316560,  0.13518835,  0.13787085,  0.12200521,  0.12793761,  0.13264549,  0.13777857, -0.00020585
  0.35823663,  0.30701433,  0.31472540,  0.34700896,  0.51465771,  0.27788824,  0.27984098,  0.40017608,  0.47284633, -0.00587850
  0.14232687,  0.12891116,  0.13776065,  0.14072535,  0.15511783,  0.12491084,  0.12658795,  0.14748027,  0.15325945, -0.00031795
  0.16390116,  0.15923384,  0.15940612,  0.16379056,  0.16767506,  0.15856384,  0.15879337,  0.16223487,  0.16379759, -0.00012629
  0.35578857,  0.26658896,  0.29561232,  0.39611177,  0.52184659,  0.23042882,  0.30352542,  0.34849338,  0.54002795, -0.00446883
  0.39136018,  0.28900523,  0.32901685,  0.39544229,  0.61652091,  0.25865017,  0.30949519,  0.39448121,  0.56263285,  0.00010326
  0.11000401,  0.10226478,  0.10234766,  0.11768477,  0.11944823,  0.09544183,  0.10822732,  0.10992190,  0.12801757, -0.00015872
  0.20149335,  0.17525906,  0.17927425,  0.18749783,  0.19192373,  0.15880419,  0.16675724,  0.16863887,  0.18012082,  0.00111620
  0.18084837,  0.15557481,  0.18054837,  0.18819147,  0.21572427,  0.15618252,  0.18065940,  0.18308969,  0.22887192, -0.00065466
  0.37060934,  0.28032107,  0.31301246,  0.38528563,  0.57059062,  0.24725375,  0.30067339,  0.37788353,  0.55320444, -0.00295930
  0.14514995,  0.12980688,  0.14765219,  0.15990587,  0.16222463,  0.13310271,  0.14255474,  0.16535682,  0.17984796,  0.00023850
  0.18691166,  0.16096862,  0.17733311,  0.17784111,  0.22486903,  0.15316809,  0.16993243,  0.18917048,  0.20857698, -0.00133880
  0.22069462,  0.20266431,  0.22963700,  0.26667712,  0.27821930,  0.20437080,  0.24436883,  0.28638836,  0.35832854,  0.00185436
  0.13996107,  0.12618832,  0.12956456,  0.13718402,  0.15829106,  0.11710959,  0.12873638,  0.14020489,  0.15490309, -0.00017860
  0.34676685,  0.27533275,  0.28354106,  0.29392832,  0.49694701,  0.23821208,  0.24974882,  0.36519462,  0.39173241, -0.00588497
  0.33383631,  0.25330987,  0.33208844,  0.33994342,  0.46373392,  0.25386026,  0.32329126,  0.37674745,  0.42981451, -0.00331825
  0.14080178,  0.12779409,  0.13622941,  0.14587290,  0.15941463,  0.12525900,  0.14180346,  0.14306385,  0.16392387, -0.00019967
  0.19435806,  0.18071751,  0.18212156,  0.18385428,  0.23791861,  0.16887145,  0.17272419,  0.21605328,  0.22090616, -0.00148508
  0.35579984,  0.29058355,  0.30925830,  0.34987495,  0.50828918,  0.27641085,  0.30107922,  0.38801680,  0.42593320, -0.00599013
  0.21296660,  0.19396938,  0.19747426,  0.22611880,  0.25443396,  0.18458259,  0.20297842,  0.22328830,  0.26647722, -0.00170476
  0.35115615,  0.29574153,  0.32155840,  0.32908095,  0.52550126,  0.27071952,  0.28584381,  0.40108598,  0.47659581, -0.00646658
  0.19562730,  0.17912377,  0.18020914,  0.18054394,  0.23210354,  0.16377385,  0.16590502,  0.20705841,  0.21430774, -0.00108065
  0.12751036,  0.11406773,  0.11445094,  0.12499258,  0.12661860,  0.10359886,  0.11179544,  0.11332960,  0.12591723,  0.00038462
  0.12234478,  0.10959425,  0.12371909,  0.12493784,  0.13643847,  0.11068334,  0.12085442,  0.12747296,  0.13940943, -0.00012362
  0.18788298,  0.16020581,  0.16660697,  0.18735858,  0.22128496,  0.14495951,  0.16337819,  0.18471860,  0.21572427, -0.00110789
  0.17520121,  0.16176466,  0.17979419,  0.18031459,  0.20950736,  0.16570151,  0.16949908,  0.21554827,  0.21729225,  0.00037967
  0.35646824,  0.28587650,  0.31025838,  0.31456967,  0.53196017,  0.27073242,  0.27303963,  0.38598250,  0.41204982, -0.00699483
  0.22489634,  0.19406066,  0.19768483,  0.24453094,  0.27265475,  0.17120629,  0.21000158,  0.22762809,  0.28858855, -0.00224994
  0.37625910,  0.30046018,  0.33209396,  0.34682734,  0.58570745,  0.26037605,  0.32384007,  0.41692377,  0.49516472, -0.00362095
  0.20366935,  0.17162939,  0.17959199,  0.19815620,  0.22447893,  0.15354028,  0.17900318,  0.18631505,  0.21483579, -0.00013341
  0.11461591,  0.10393045,  0.10833562,  0.11920670,  0.12804853,  0.09893211,  0.11185367,  0.11492363,  0.13340961, -0.00013787
  0.12662682,  0.11727545,  0.12836506,  0.14106631,  0.14113402,  0.11769806,  0.12995794,  0.14196842,  0.16010495,  0.00009115
  0.16789919,  0.14626606,  0.15381395,  0.17696177,  0.19778571,  0.13642768,  0.16240360,  0.16894857,  0.20990160, -0.00011814
  0.33653252,  0.26213783,  0.30081485,  0.32956672,  0.46533271,  0.26340425,  0.27903366,  0.33631929,  0.40120538, -0.00644841
  0.19746311,  0.18535911,  0.18580878,  0.20042936,  0.23054208,  0.18001748,  0.18616808,  0.21225636,  0.22782115, -0.00109659
  0.34861839,  0.27154470,  0.30619009,  0.31200372,  0.52103116,  0.24687146,  0.27704868,  0.36495138,  0.42029787, -0.00758941
  0.29660010,  0.24164886,  0.26195161,  0.29155513,  0.39253431,  0.21915599,  0.27411251,  0.30884950,  0.37418302, -0.00244612
  0.11275512,  0.10183585,  0.11425252,  0.11593020,  0.11937416,  0.10316331,  0.10725447,  0.11796275,  0.12383646,  0.00006347
  0.12039240,  0.12347176,  0.12430458,  0.13058925,  0.13298201,  0.12671483,  0.13660361,  0.13712920,  0.14438013,  0.00031368
  0.16467650,  0.14336745,  0.16887556,  0.17722669,  0.17941471,  0.14635846,  0.15231077,  0.18261041,  0.19085845, -0.00066082
  0.31664438,  0.32674506,  0.35042017,  0.35528737,  0.36379273,  0.35357766,  0.38083429,  0.38658190,  0.40137672, -0.00112140
  0.21778640,  0.19743383,  0.21567458,  0.21761512,  0.24831870,  0.19002137,  0.19915618,  0.23767122,  0.24442133, -0.00166099
  0.24670909,  0.20733596,  0.24745352,  0.25982178,  0.28898719,  0.21419074,  0.23349576,  0.25812573,  0.29139040, -0.00274427
  0.11004404,  0.10025200,  0.10896084,  0.11460944,  0.11618148,  0.09942180,  0.10439961,  0.11578007,  0.12183965,  0.00015297
  0.12804443,  0.12975135,  0.13610861,  0.13639671,  0.13903781,  0.13823487,  0.14086211,  0.14366363,  0.15018925,  0.00019385
  0.14906506,  0.13138790,  0.14796704,  0.15190938,  0.15274850,  0.13011517,  0.13501315,  0.14924807,  0.15340581, -0.00036587
  0.36548960,  0.28628858,  0.30149624,  0.36762219,  0.52343826,  0.24630694,  0.28589056,  0.36253544,  0.49225850, -0.00373945
  0.15006457,  0.13435885,  0.14515012,  0.14542690,  0.16304147,  0.12932888,  0.13094368,  0.15526733,  0.15615472, -0.00037947
  0.16957680,  0.16001925,  0.16137577,  0.16954388,  0.17696594,  0.15587067,  0.16133859,  0.16672294,  0.17231011, -0.00016341
  0.35935675,  0.28521532,  0.31208123,  0.38952110,  0.54879652,  0.25186360,  0.31068791,  0.38799060,  0.58035644, -0.00235336
  0.35241434,  0.26471519,  0.28798119,  0.36888064,  0.50033773,  0.22700496,  0.28333163,  0.34208477,  0.47433335, -0.00679264
  0.10891973,  0.09937103,  0.10120706,  0.11286668,  0.11589774,  0.09272557,  0.10265696,  0.10660297,  0.11996084, -0.00009571
  0.17652176,  0.15286214,  0.15855728,  0.16078396,  0.17002254,  0.13882676,  0.14194740,  0.15337118,  0.15422626,  0.00083971
  0.16530100,  0.14449706,  0.17030759,  0.17172880,  0.19064886,  0.14770065,  0.16423748,  0.17328500,  0.20111158, -0.00058254
  0.31142374,  0.24059462,  0.28194755,  0.31944973,  0.43418381,  0.22501187,  0.27351924,  0.30729396,  0.42804683, -0.00548278
  0.13038663,  0.11745003,  0.13424561,  0.13859324,  0.14080025,  0.12395905,  0.12638104,  0.14078937,  0.14671560, -0.00024804
  0.15292987,  0.13724848,  0.14205076,  0.14799345,  0.17801006,  0.13201806,  0.14000480,  0.15735938,  0.16270210, -0.00063881
  0.17574665,  0.17009927,  0.17105593,  0.20724465,  0.20943935,  0.16536609,  0.19768057,  0.20277012,  0.25564333,  0.00077199
  0.15139200,  0.13234728,  0.13839945,  0.15255216,  0.16051303,  0.12220511,  0.13944790,  0.14146353,  0.16230836,  0.00026602
  0.29915865,  0.24498990,  0.25478888,  0.26370543,  0.41550688,  0.22434950,  0.22649082,  0.31617404,  0.33235797, -0.00585233
  0.29523197,  0.24055636,  0.31761882,  0.32025959,  0.36617013,  0.25687170,  0.28987331,  0.37127546,  0.38000302, -0.00134355
  0.15054199,  0.13723660,  0.14592337,  0.15677082,  0.16142287,  0.13446181,  0.14757756,  0.15425322,  0.16580624,  0.00005984
  0.21395967,  0.19474576,  0.19561306,  0.19728932,  0.25364623,  0.17549020,  0.18419955,  0.22566176,  0.22585049, -0.00162709
  0.31372795,  0.27621990,  0.27652068,  0.29031402,  0.44737025,  0.24938352,  0.25345060,  0.37030687,  0.37466584, -0.00762124
  0.15422479,  0.14073401,  0.14087680,  0.17070192,  0.17286091,  0.13000297,  0.15275366,  0.15490775,  0.19096944, -0.00047014
  0.34135262,  0.25915000,  0.28341803,  0.31912096,  0.48780488,  0.22803431,  0.25683700,  0.33935369,  0.41141123, -0.00739533
  0.20316309,  0.17840994,  0.19545084,  0.23526223,  0.25197714,  0.17168932,  0.21479859,  0.22887370,  0.30056061,  0.00057481
  0.11825471,  0.10737812,  0.11234360,  0.11383130,  0.11548315,  0.10280903,  0.10333479,  0.10885622,  0.11209846,  0.00019701
  0.11522167,  0.10398287,  0.11079144,  0.11522289,  0.12507115,  0.10030171,  0.11147053,  0.11183443,  0.12596837,  0.00004265
  0.15520841,  0.13566735,  0.14250321,  0.15574019,  0.17416581,  0.12631771,  0.14123659,  0.15003350,  0.17219229, -0.00054553
  0.17306919,  0.15127224,  0.15518805,  0.16739433,  0.20215142,  0.13837044,  0.15050465,  0.17407186,  0.19313117, -0.00052447
  0.33936348,  0.26396897,  0.31075385,  0.31618664,  0.50140594,  0.25398877,  0.27286782,  0.34929178,  0.44958470, -0.00603317
  0.20246526,  0.17212418,  0.18196322,  0.21738875,  0.24293249,  0.15613607,  0.19032813,  0.20052485,  0.25721051, -0.00145912
  0.24838074,  0.20713660,  0.27648903,  0.27681615,  0.28050404,  0.22580209,  0.22761746,  0.29795176,  0.33062956, -0.00048555
  0.18616583,  0.15832678,  0.18581745,  0.19838420,  0.22368903,  0.15870817,  0.18452006,  0.20186332,  0.23793208, -0.00039992
  0.11964171,  0.10792889,  0.11789232,  0.11910824,  0.13355182,  0.10640972,  0.11671965,  0.11933633,  0.13229261, -0.00032843
  0.12468585,  0.11980886,  0.12096993,  0.13790730,  0.14143437,  0.11552706,  0.13242281,  0.13506842,  0.15876756,  0.00004666
  0.17008376,  0.15355115,  0.16155258,  0.16237747,  0.20006202,  0.14895771,  0.15266036,  0.17761175,  0.19076295, -0.00054936
  0.36710908,  0.27221188,  0.31803298,  0.36340814,  0.56072796,  0.24807482,  0.29330562,  0.36663262,  0.52643244, -0.00280811
  0.18155249,  0.15784144,  0.16808954,  0.17919076,  0.21658978,  0.14918479,  0.16377143,  0.18381204,  0.20979301, -0.00112603
  0.30445247,  0.24877930,  0.26065275,  0.26817848,  0.42596023,  0.22726508,  0.23333302,  0.32084096,  0.34495891, -0.00601962
  0.33002581,  0.32408314,  0.34444074,  0.36203380,  0.41900822,  0.36841979,  0.39431850,  0.39922152,  0.41204982, -0.00074051
  0.11753333,  0.10871325,  0.11101351,  0.11598080,  0.13171345,  0.10255305,  0.11040642,  0.12038184,  0.12981355, -0.00015229
  0.12290949,  0.11823884,  0.12003410,  0.13709427,  0.13776274,  0.11642414,  0.13175689,  0.13341614,  0.15624180,  0.00029526
  0.16913211,  0.14915807,  0.15821103,  0.18017960,  0.20078418,  0.13989886,  0.16465171,  0.17334432,  0.21446148, -0.00070400
  0.34207682,  0.26897570,  0.31482359,  0.36044518,  0.45377733,  0.27073044,  0.34635261,  0.34723476,  0.39577972, -0.00440660
  0.27572493,  0.22408853,  0.22475314,  0.33090636,  0.33578794,  0.18788993,  0.25440353,  0.25738257,  0.38708843, -0.00365640
  0.27972490,  0.22918727,  0.26030197,  0.30811704,  0.38021440,  0.21482932,  0.26775131,  0.29346219,  0.43070644, -0.00243961
  0.11521579,  0.10701408,  0.11743538,  0.11801532,  0.11844542,  0.10810905,  0.11022833,  0.11996887,  0.12023705, -0.00021326
  0.13558888,  0.13492709,  0.13766480,  0.13851359,  0.14977647,  0.13584675,  0.13989011,  0.14919143,  0.15403422, -0.00006724
  0.16590343,  0.14346435,  0.17135476,  0.17310340,  0.17523538,  0.14825997,  0.14877065,  0.17910134,  0.18514425, -0.00011329
  0.34583038,  0.26803486,  0.30261929,  0.31349043,  0.51441255,  0.25555311,  0.26446239,  0.35845750,  0.41575461, -0.00744653
  0.19098789,  0.16420871,  0.19407964,  0.20646180,  0.22180582,  0.16487535,  0.18769523,  0.20661289,  0.24899747,  0.00008365
  0.21689523,  0.20166291,  0.21520510,  0.23029864,  0.24553651,  0.21031388,  0.22238095,  0.23537165,  0.23868456, -0.00126960
  0.36424857,  0.27099478,  0.30696513,  0.35546468,  0.53097665,  0.24141918,  0.28346816,  0.35610202,  0.46681091, -0.00623292
