f1,f2,f3,resp
  1.00540101,  1.00928339,  0.64551570,  1.00486154
  1.00994697,  1.02847751,  0.60953718,  1.49964467
  0.97609542,  1.02067583,  0.61897927,  2.21489618
  1.01591739,  1.03880670,  0.64089048,  0.26645300
  1.03146164,  1.04924858,  0.64528327,  0.13327488
  1.00427117,  1.00720859,  0.61904211,  1.28216737
  1.00144910,  1.01468348,  0.66798393,  1.68721056
  1.02066333,  1.05326354,  0.65302028,  0.28746746
  0.99404270,  1.04009785,  0.64199687,  0.98606808
  1.02065916,  1.06462486,  0.71118950,  2.85729189
  0.98932322,  1.01052359,  0.60156021,  2.52410726
  0.99980704,  1.03336743,  0.66256495,  1.12808717
  0.99327651,  1.00467374,  0.62855290,  1.55255309
  1.01781792,  1.01820137,  0.66677468,  0.89454056
  1.03833642,  1.04494627,  0.63828103,  0.22347585
  1.00499078,  1.04439951,  0.60357060,  2.34805798
  1.02060916,  1.02644744,  0.58596245,  4.12175170
  1.00690333,  1.10595735,  0.63071984,  3.79236344
  0.98503437,  1.05521296,  0.63415522,  1.65989986
  1.04012165,  1.06495252,  0.65859059,  0.39175425
  1.00393845,  1.00870513,  0.62017696,  1.22219809
  1.01031532,  1.04439079,  0.62686610,  0.75357437
  1.00330489,  1.02489049,  0.63721461,  0.68655458
  1.01418438,  1.01519957,  0.63595229,  0.54539706
  1.02282642,  1.05251746,  0.67679559,  0.75753608
  0.98373299,  1.06508863,  0.64094018,  1.93191127
  1.02329008,  1.04229530,  0.68323979,  1.02379386
  1.02365356,  1.10504564,  0.67168685,  2.59269136
  0.98408828,  1.04940824,  0.65874851,  1.83748892
  1.04204441,  1.06591853,  0.69536967,  1.42047261
  1.00006500,  1.04142367,  0.62506602,  1.02641760
  1.02456287,  1.03131378,  0.66179497,  0.30377830
  1.01134118,  1.04332185,  0.62822278,  0.66868733
  0.99557467,  1.02786966,  0.64390920,  0.97947397
  1.02452088,  1.05792454,  0.63542050,  0.58444117
  0.96777596,  1.06844798,  0.61871540,  3.49393428
  1.01355426,  1.07079451,  0.60861050,  2.97445572
  1.01753829,  1.06925569,  0.63814214,  0.96528404
  0.99990101,  1.03265034,  0.62819555,  0.88057742
  1.04842574,  1.05497807,  0.65498694,  0.21867678
  1.01032655,  1.06782618,  0.65581597,  0.90145897
  1.02953849,  1.05121410,  0.63672327,  0.35449408
  1.03184479,  1.05710145,  0.65938877,  0.23983294
  1.01315378,  1.06614127,  0.64254014,  0.82643017
  1.00075857,  1.03760380,  0.65650700,  0.87829391
  0.95796452,  1.02979400,  0.66353742,  4.16159501
  0.99681617,  1.08053672,  0.69087111,  3.06739709
  1.02147654,  1.02210507,  0.65791595,  0.43035163
  0.98263777,  1.02019580,  0.66136079,  2.30869597
  1.02784536,  1.03327240,  0.67434339,  0.61696955
  1.00402715,  1.06238878,  0.64422156,  0.93954155
  1.02654122,  1.04704586,  0.66468148,  0.27589249
  1.03383750,  1.06356955,  0.66088655,  0.37970513
  1.01035207,  1.08294609,  0.64898865,  1.52550105
  1.00137489,  1.00849557,  0.59331019,  2.95605886
  0.96217035,  1.02233182,  0.61342994,  3.21430033
  0.99568966,  1.07008409,  0.59344117,  4.85676109
  0.99122665,  1.03694425,  0.62963014,  1.19236104
  0.98825655,  1.02277307,  0.63062637,  1.37049635
  1.02078523,  1.02760771,  0.65095606,  0.23088792
  1.01320202,  1.04656590,  0.62934999,  0.64964061
  1.03216324,  1.04426427,  0.64317450,  0.09558487
  1.05303728,  1.06631862,  0.65828754,  0.55345302
  1.01476277,  1.06338407,  0.65142633,  0.63183611
  0.98974819,  0.99594253,  0.63596726,  2.07176784
  0.96780968,  1.00895142,  0.63402495,  2.92080383
  1.01184056,  1.02462796,  0.67036889,  1.06792531
  0.98449906,  1.03814993,  0.64448604,  1.49048799
  0.97765855,  1.04327831,  0.63343939,  1.88337420
  1.01019387,  1.01382040,  0.66146228,  1.08710525
  1.01258030,  1.02270926,  0.63589244,  0.45603802
  1.03414862,  1.03495563,  0.67426700,  0.49036346
  1.05275348,  1.05377076,  0.67137795,  0.38324127
  1.02280549,  1.02358022,  0.63895355,  0.23246027
  0.99237755,  0.99970109,  0.60221773,  2.57011252
  0.96731070,  1.00567604,  0.59038708,  4.31629047
  1.01283669,  1.01429239,  0.60694785,  1.64614994
  0.99909083,  1.02257017,  0.61135905,  1.56331405
  0.97962286,  1.04595836,  0.63062557,  1.82929748
  1.00355963,  1.01163993,  0.64817299,  1.04624067
  1.01052870,  1.01125016,  0.62505665,  0.87627766
  1.02215626,  1.05080208,  0.63338804,  0.48562752
  1.03027674,  1.04306176,  0.63437729,  0.28388808
  0.98928995,  1.02018435,  0.62212462,  1.49029258
  0.98861413,  1.00837048,  0.65504143,  2.07495025
  0.99381746,  1.01508724,  0.62761244,  1.27535431
  1.00408966,  1.01107532,  0.67731129,  2.16411652
  1.02133362,  1.04539634,  0.65915363,  0.25999285
  0.98208770,  1.04828506,  0.62246540,  1.93231821
  1.00397978,  1.00879671,  0.64337271,  1.04251992
  1.01036023,  1.02314560,  0.64239980,  0.48619818
  1.02283688,  1.04725530,  0.68220968,  0.96975028
  1.01065840,  1.02272390,  0.64964214,  0.54863871
  0.97832999,  1.01851560,  0.63966349,  2.02350229
  0.98662433,  1.02793939,  0.60577204,  2.29515339
  0.99953921,  1.05383184,  0.59981058,  3.13608253
  1.01894110,  1.02116362,  0.61697318,  0.94712136
  1.02329846,  1.09788525,  0.64355779,  2.34536666
  0.97725345,  1.02847011,  0.62403509,  1.98673598
  1.01626120,  1.02716650,  0.66475439,  0.65756549
  1.01205970,  1.02947596,  0.64303967,  0.36734352
  1.03703458,  1.04946110,  0.63871888,  0.27807170
  1.00171694,  1.01098946,  0.61831142,  1.29716314
  1.01851248,  1.02133988,  0.62567925,  0.57938515
  0.99179390,  1.02686589,  0.68559926,  2.81612228
  0.99163555,  1.05219409,  0.66029046,  1.46273346
  1.01252083,  1.03631346,  0.65594546,  0.43511945
  1.01674684,  1.09996480,  0.69276977,  3.11794589
  0.99448953,  1.01783864,  0.63754936,  1.14621930
  1.00263995,  1.07203082,  0.64407799,  1.31677091
  0.99364959,  1.04348625,  0.62745098,  1.20053346
  1.01518411,  1.02718866,  0.67985726,  1.33032937
  1.00221690,  1.00480498,  0.63363365,  1.17805929
  0.99813548,  1.05626290,  0.65931356,  1.16128742
  0.99976805,  1.03962748,  0.59726239,  2.91083949
  0.99557368,  1.03080031,  0.59677764,  2.82738029
  1.00943010,  1.05364197,  0.63385536,  0.73370655
  1.02602829,  1.07344051,  0.67080284,  0.91860428
  1.00106413,  1.02113859,  0.64904467,  0.91947494
  0.99672973,  1.07517633,  0.67156822,  2.03181522
  0.98768944,  1.05628410,  0.61556872,  2.21963218
  1.01148746,  1.05656757,  0.62860347,  0.94654662
  1.00409974,  1.01018672,  0.64563156,  1.02612926
  0.99565595,  1.07903034,  0.63202176,  2.15635260
  0.99943332,  1.04416832,  0.68829472,  2.26335933
  1.00288027,  1.01248188,  0.69065496,  2.99137167
  1.01288183,  1.05995082,  0.64881222,  0.59174958
  1.02648327,  1.04905926,  0.68133954,  0.84072526
  0.99864983,  1.04137703,  0.64458158,  0.79935359
  1.01058282,  1.04098135,  0.64558113,  0.38561564
  0.98173482,  1.05245432,  0.63186761,  1.80538895
  1.00574178,  1.05113786,  0.66165135,  0.82438606
  1.00117538,  1.02644955,  0.63878090,  0.74137503
  0.97964398,  1.05438296,  0.64103139,  1.89786282
  1.01202795,  1.05078993,  0.59209190,  3.96095139
  1.01087908,  1.02024472,  0.61410614,  1.18613226
  1.00660838,  1.06805314,  0.64304050,  1.05344542
  1.00977768,  1.01858303,  0.64325601,  0.58877299
  1.01217648,  1.04515269,  0.65817966,  0.48216060
  0.99852817,  1.01821277,  0.66230297,  1.48290065
  0.98603284,  1.03920505,  0.62392217,  1.56896138
  1.02752640,  1.04762503,  0.63010186,  0.51702224
  1.01267976,  1.03163828,  0.64917992,  0.36522279
  0.96439455,  1.01350906,  0.60927982,  3.29888032
  1.04058489,  1.04461880,  0.68112746,  0.62324865
  1.00878755,  1.01222566,  0.69449943,  2.97676075
  1.01861208,  1.05513391,  0.64189632,  0.41967275
  0.98434982,  1.01663107,  0.64611671,  1.81132914
  1.04307482,  1.04628230,  0.64907669,  0.07626933
  0.99318082,  1.02969432,  0.64490042,  1.08254615
  0.99656881,  1.02623361,  0.63131273,  0.96688275
  1.04456097,  1.04711274,  0.69579787,  1.29285322
  1.01717086,  1.02308175,  0.64575288,  0.32866029
  0.96110874,  0.97434738,  0.60711846,  5.01780814
  1.04279419,  1.07161036,  0.62586408,  1.81381445
  1.00678776,  1.03010057,  0.60566711,  1.84576225
  1.02516472,  1.03559120,  0.64573329,  0.08325394
  0.97478143,  0.98957581,  0.61695719,  3.18825413
  1.03697006,  1.03991939,  0.66665911,  0.19220111
  0.98066713,  1.03382681,  0.63833115,  1.67480753
  1.00080665,  1.02668983,  0.63549197,  0.76478958
  1.04577897,  1.04623304,  0.61676807,  1.58009452
  1.01552741,  1.02875366,  0.66118544,  0.54462654
  0.96029931,  1.00059035,  0.62231897,  3.69703610
  1.02903208,  1.06220371,  0.69331059,  1.46166839
  1.01397665,  1.06206946,  0.67625232,  1.11919594
  1.02407393,  1.04567946,  0.64673599,  0.13708009
  0.97788704,  0.98676745,  0.64710302,  3.52080051
  1.03769855,  1.06336824,  0.62896286,  1.12446613
  0.97496010,  1.02213014,  0.62267043,  2.18969924
  0.98567518,  1.02849021,  0.62793954,  1.47729581
  1.01973181,  1.03667980,  0.68653829,  1.35613819
  1.00838879,  1.03310054,  0.65046404,  0.50041565
  0.94152650,  1.03717548,  0.61849192,  4.74503650
  1.01594733,  1.04971668,  0.61872650,  1.20719529
  1.02147446,  1.08879327,  0.61864803,  3.21950602
  1.02511217,  1.05652850,  0.63859570,  0.44729952
  0.98910110,  0.99173783,  0.62626153,  2.24883419
  1.02752535,  1.07455129,  0.65677563,  0.77796031
  0.97057413,  1.00981541,  0.63285772,  2.68494347
  0.98399435,  1.04068344,  0.63281927,  1.51401261
  1.00362106,  1.03433688,  0.60402486,  2.08539344
  1.02114172,  1.04833671,  0.65858929,  0.27349020
  0.96144139,  1.07632431,  0.61967121,  4.22971255
  0.99678636,  1.02138265,  0.67509500,  2.06410150
  1.02953637,  1.08423533,  0.67092345,  1.28686245
  1.02394181,  1.05232253,  0.64616806,  0.23466860
  0.98887222,  1.01553979,  0.64891326,  1.64460847
  1.04290077,  1.06786609,  0.65171460,  0.54283300
  0.98828585,  1.02476656,  0.63669124,  1.32537544
  0.99682114,  1.04862143,  0.63022853,  1.09187118
  1.01823662,  1.02340004,  0.68719785,  1.72490402
  1.02747995,  1.04099544,  0.65780948,  0.11980276
  0.96232405,  1.07891276,  0.60596402,  5.13541374
  0.99056193,  1.00701284,  0.60415331,  2.36636850
  1.01479675,  1.05668480,  0.60749355,  2.36735068
  1.04591570,  1.05514616,  0.63976006,  0.47487635
  0.99160605,  1.05001208,  0.64142653,  1.18546277
  1.05523189,  1.06702519,  0.68817820,  1.11993489
  1.00002000,  1.01939293,  0.64463643,  0.93234867
  0.98962282,  1.05146832,  0.62138239,  1.71708488
  1.01235478,  1.03994318,  0.61599075,  1.18880168
  1.03948051,  1.04051235,  0.66341505,  0.11022378
  0.97131607,  1.05691933,  0.63975638,  2.48062026
  0.98274303,  1.00612529,  0.66730506,  3.07257548
  1.00599371,  1.02442223,  0.66090009,  0.94706551
  1.04817957,  1.07144503,  0.66190098,  0.64905352
  0.99069048,  1.04758991,  0.64040207,  1.19864849
  1.03713998,  1.05389848,  0.66856539,  0.29325924
  0.99932346,  1.02274691,  0.65053640,  0.99057291
  0.99104197,  1.03445244,  0.63255628,  1.15221803
  1.00180726,  1.02788551,  0.67407929,  1.59278438
  1.03270153,  1.04039868,  0.64983592,  0.01557371
  0.96728918,  1.01726088,  0.61008272,  3.03910898
  0.99386784,  1.02621676,  0.61589780,  1.48871534
  0.98089799,  0.99724262,  0.61938182,  2.49803213
  1.03966207,  1.06798698,  0.65633766,  0.48776852
  1.00852201,  1.05582684,  0.66367790,  0.82281089
  1.02414105,  1.03284339,  0.65881187,  0.22904624
  1.00118841,  1.03341976,  0.63268435,  0.75216473
  0.98479865,  1.02336758,  0.62081609,  1.69579275
  1.02040087,  1.02576517,  0.61424382,  1.09855880
  1.02764678,  1.04559309,  0.65223148,  0.08793723
  0.97755342,  0.98502273,  0.61822541,  3.22744263
  0.98395756,  1.03169576,  0.64875918,  1.62371311
  0.98775480,  1.00335321,  0.63895477,  1.91050788
  1.02727940,  1.04906366,  0.63678287,  0.31597475
  1.02171137,  1.05266260,  0.64246872,  0.31334631
  1.01386563,  1.02041962,  0.62729433,  0.60906839
  1.00995105,  1.03993020,  0.67177981,  0.97084346
  0.99062276,  1.01975573,  0.60862791,  1.97512191
  1.00580045,  1.01708603,  0.68191985,  2.11999078
  1.02615884,  1.03188845,  0.64831545,  0.08477232
  0.98625652,  0.99129249,  0.61431401,  2.56121388
  0.99000687,  1.03593557,  0.62734746,  1.28536295
  0.98746317,  1.00915302,  0.62450430,  1.72879181
  1.00176009,  1.06877686,  0.62597887,  1.72375794
  1.01491416,  1.03490743,  0.66651292,  0.64618153
  1.01687608,  1.02176670,  0.63663287,  0.37115570
  1.02250534,  1.03804109,  0.63165089,  0.34707328
  0.99096537,  1.00984090,  0.64150965,  1.55653087
  1.01314351,  1.02421867,  0.61948810,  0.87220758
  1.01247675,  1.01714086,  0.64268591,  0.53977672
  0.99081809,  1.00817224,  0.63306084,  1.54641975
  1.00038415,  1.04031101,  0.66313701,  1.06667839
  0.97970348,  1.04762394,  0.64910955,  1.87983166
  1.00414914,  1.06812730,  0.64718929,  1.09737488
  1.01130538,  1.02965934,  0.63057189,  0.51800899
  0.99853914,  1.01787594,  0.61321064,  1.50445571
  1.00939240,  1.01385946,  0.67491685,  1.69511773
  0.98977464,  1.03469648,  0.62134455,  1.45298837
  1.00108718,  1.01740267,  0.64280117,  0.91228752
  1.00384573,  1.00942398,  0.63880579,  0.98692363
  0.99265731,  1.05552817,  0.64863504,  1.24836904
  1.00314687,  1.05110140,  0.62986294,  0.94958352
  0.99950125,  1.07852061,  0.62164583,  2.51560320
  1.01908128,  1.06036330,  0.66623850,  0.62940552
  0.99285640,  1.03269619,  0.65381485,  1.22843126
  0.98605910,  1.02682899,  0.63324204,  1.42040252
  1.01098434,  1.02729312,  0.62419245,  0.71250177
  0.99873061,  1.03464402,  0.64530742,  0.80125093
  1.00730396,  1.03082156,  0.63458139,  0.54144407
  0.99952223,  1.00690232,  0.64293508,  1.27603365
  0.99273812,  1.09603094,  0.64260786,  3.00223536
  1.02552112,  1.04259088,  0.66907713,  0.40551163
  1.00109520,  1.06953244,  0.65816580,  1.31814541
  1.04554499,  1.07219749,  0.65558380,  0.68017426
  1.01768016,  1.01817649,  0.62874338,  0.53924653
  1.00527063,  1.04620896,  0.63163174,  0.74950911
  1.01860482,  1.02675202,  0.68333410,  1.40613698
  0.99578286,  1.04614985,  0.62975504,  1.09966070
  1.01332625,  1.02039879,  0.65534836,  0.62272424
  1.00145913,  1.01826669,  0.63484445,  0.85911655
  1.00142102,  1.06820830,  0.66027695,  1.29908708
  1.02555793,  1.04758114,  0.63930485,  0.24014763
  1.00170490,  1.03936167,  0.60736700,  1.93586966
  1.04806313,  1.07946713,  0.65940790,  0.98159633
  1.01342587,  1.02610093,  0.66153054,  0.66450737
  1.01649363,  1.03798614,  0.65785449,  0.35005577
  1.02376465,  1.02694393,  0.62458075,  0.55157106
  1.01113666,  1.03943297,  0.64953159,  0.38374943
  1.01897328,  1.02135657,  0.61804850,  0.89051835
  1.00465154,  1.03399357,  0.64920605,  0.61009437
  0.99562522,  1.03893405,  0.62383732,  1.18340360
  1.03076631,  1.06284383,  0.67302043,  0.61382930
  1.00189258,  1.01331599,  0.64453131,  1.00298127
  1.03898263,  1.08026942,  0.64383126,  1.24389603
  1.01630044,  1.04297908,  0.65005178,  0.26014214
  1.02995416,  1.03550005,  0.66874915,  0.35656097
  1.01811636,  1.02699877,  0.68702269,  1.62279588
  0.99326961,  1.04495392,  0.65359349,  1.16857650
  1.02386528,  1.02688171,  0.66013093,  0.34137268
  0.99810161,  1.04501070,  0.64746837,  0.85916098
  0.99487045,  1.00609492,  0.61870583,  1.61158606
  1.03510132,  1.05081974,  0.64704900,  0.13025436
  1.00785014,  1.01029388,  0.61676199,  1.22041320
  1.01922046,  1.05507268,  0.65295377,  0.34615116
  1.00579843,  1.05364863,  0.64661011,  0.66937891
  1.03828790,  1.04182728,  0.66955468,  0.25250642
  1.01194397,  1.03832240,  0.63234548,  0.48348646
  0.99793228,  1.04800601,  0.63224593,  0.99480345
  1.03176388,  1.05209003,  0.63830833,  0.32658078
  0.99466660,  1.04109515,  0.64834782,  1.00573980
  0.99276177,  0.99838162,  0.62826067,  1.79600255
  1.01231993,  1.04751420,  0.66817407,  0.74263149
  1.00713758,  1.01901897,  0.65375543,  0.82632230
  0.99745649,  1.02233809,  0.61844334,  1.28073100
  1.01022040,  1.03568987,  0.64804530,  0.40440646
  1.01846995,  1.04676090,  0.64337727,  0.25895684
  1.01978381,  1.03433795,  0.66531519,  0.47415647
  0.98811398,  1.03482925,  0.63538053,  1.26835131
  1.01505530,  1.04902074,  0.69189596,  1.73029608
  0.98956797,  1.01995543,  0.63603723,  1.33310472
  0.99797411,  0.99994400,  0.62614349,  1.54176727
  1.01729710,  1.02867853,  0.64130601,  0.25607789
  1.02038630,  1.03724971,  0.64456621,  0.15645801
  0.99090351,  0.99738287,  0.62892924,  1.91776220
  1.00801574,  1.02159133,  0.65862356,  0.86098483
  1.03597098,  1.03802170,  0.64808310,  0.00555408
  1.02923543,  1.02931489,  0.62776964,  0.41581238
  0.96951740,  1.02802288,  0.59584564,  3.73878221
  1.03066645,  1.03941676,  0.64852736,  0.02670358
  1.01351831,  1.01790288,  0.63538416,  0.51224520
  0.98740174,  1.02621149,  0.60536719,  2.28506110
  1.01011734,  1.02791192,  0.64042545,  0.43543326
  1.02432988,  1.06802006,  0.67056174,  0.78513989
  0.98498392,  1.00785319,  0.61259870,  2.16326737
  1.00868783,  1.01592255,  0.65029611,  0.77645209
  1.02920154,  1.04906916,  0.63154318,  0.48892332
  1.01423067,  1.02170093,  0.66494446,  0.84502715
  0.98840404,  1.00654050,  0.64008029,  1.77721907
  1.03003478,  1.03876246,  0.65889305,  0.10513775
  1.01050215,  1.02427533,  0.65928096,  0.73235440
  0.98728086,  1.05787642,  0.63761034,  1.56987767
  0.98663309,  1.02337595,  0.64132081,  1.46207821
  1.02286408,  1.08498939,  0.65284208,  1.33921502
  0.97620691,  1.02118134,  0.63667138,  2.07401545
  0.99028040,  1.00552435,  0.66792816,  2.64646662
  1.01780963,  1.03247868,  0.63492910,  0.30323720
  1.00903693,  1.03150739,  0.62421193,  0.75217301
  0.98808762,  1.01314146,  0.60452329,  2.34817771
  1.03285832,  1.04997349,  0.63467523,  0.39802118
  1.03297141,  1.03657987,  0.64299667,  0.04851504
  0.99295696,  1.07465291,  0.63405711,  1.97680935
  0.97557740,  1.02072375,  0.63637237,  2.12036954
  1.03800661,  1.07721359,  0.64392703,  1.07649884
  0.97934464,  1.03544751,  0.61963704,  1.99135545
  1.00535048,  1.01874491,  0.60318761,  1.99490834
  1.00223298,  1.02736384,  0.63378626,  0.72472445
  1.00352438,  1.03455732,  0.65105099,  0.67470464
  0.99672476,  1.03022579,  0.66506032,  1.41307622
  1.01594320,  1.03092677,  0.65429054,  0.35084637
  1.03616957,  1.04317928,  0.66476190,  0.15091623
  0.99508626,  1.04831033,  0.65021112,  1.04906101
  0.97164355,  1.02616095,  0.62199886,  2.36821514
  1.03094909,  1.05189304,  0.64140185,  0.24698503
  0.98211857,  1.03494492,  0.66898627,  2.39099955
  1.03193850,  1.03359173,  0.66169031,  0.16471879
  0.98738419,  1.03998319,  0.63280205,  1.33858701
  1.03182776,  1.03920721,  0.63659559,  0.18061108
  1.00363920,  1.06457952,  0.62003507,  1.81932605
  0.99411089,  1.03389095,  0.61768735,  1.42815564
  1.04195429,  1.04906036,  0.67757334,  0.48469052
  1.01539233,  1.01830505,  0.63559457,  0.46338684
  0.97334211,  1.03126592,  0.63296948,  2.13050092
  1.00658407,  1.06054773,  0.61329225,  2.06845923
  1.00851896,  1.03821029,  0.61907813,  1.03993383
  1.05113012,  1.06571179,  0.63606029,  1.09785316
